epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_dice,val_dice,train_iou,val_iou,train_precision,val_precision,train_recall,val_recall
17,0.4174348577612736,0.550835044153275,0.9474368798928182,0.9268561736229928,0.7322024358589141,0.6152273426132817,0.5899817556387088,0.4599636000010275,0.7452761491791147,0.5994739724743751,0.7490799238935846,0.6855292397160684
18,0.4140257111094037,0.4824366266688993,0.9491573083596151,0.9484456796799937,0.7316395887097374,0.666967757286564,0.5876314901426191,0.527033508544968,0.7463541639144303,0.753989617670736,0.7451557663620495,0.6328074360086072
19,0.39224420463452575,0.4467090997965105,0.9515383673495934,0.9437398199112185,0.7449464153070919,0.6855255956611326,0.6050831726828559,0.5397499487284692,0.7710200939022127,0.6928330496434243,0.7476820992153199,0.7166758266187483
20,0.3987917255182735,0.46579314672177835,0.9508945902840036,0.9474254327435647,0.7395477502561006,0.6859663455717026,0.6015843502322181,0.5437944257451642,0.7599600856421423,0.7430759033849162,0.7461852873446512,0.6713851324973568
21,0.38241686562045674,0.4157488954163367,0.9516710375176102,0.9516864899666079,0.7490871138260012,0.7081814542893441,0.6094970109521366,0.5720113837911237,0.7601680023992647,0.7554127304784714,0.7704557986533056,0.6966645222517752
22,0.3707216053468282,0.4142086063661883,0.9543756578789383,0.9506801482169859,0.7611940283267224,0.7141265172150827,0.6251531343479626,0.577572492822524,0.7813972955355879,0.727409883131904,0.7656983791804705,0.734886321809984
23,0.3536792380399391,0.4303359442180203,0.9573618154056737,0.953216100892713,0.7755254358053207,0.7084752734630338,0.6446537311936988,0.5714526580226037,0.7921601932068341,0.7767815907155314,0.7833434849000368,0.6768537884758364
24,0.3530195239381712,0.4434007831638859,0.956402419043369,0.9415451384359791,0.7701917498326692,0.6917900697838876,0.6351211706145865,0.549891660530721,0.7829271774800097,0.6588868835280018,0.7797132454446105,0.7654563582712605
25,0.3341385669639853,0.3993500793172467,0.9589634567010598,0.9523509029419192,0.789408529879617,0.7206826354226759,0.6615490412614384,0.5784749912638818,0.8054697691905693,0.7766898293648997,0.7937162181393045,0.7069978959137394
26,0.33410725425012777,0.4226138808073536,0.95840329029521,0.9502042551194468,0.7820281095680643,0.7073728615237821,0.654096955647234,0.5704656195256018,0.8026622909991468,0.747856238195973,0.7891092119646854,0.7138687742333258
27,0.33402498493917654,0.40458861041453575,0.958562569540055,0.9531977657348879,0.7825402040950588,0.7241980318100222,0.655425639426122,0.5873117735308986,0.8007131253109604,0.76144729891131,0.7935470679744345,0.723784912017084
28,0.33253553375357486,0.4091436718740771,0.9581806620613473,0.9512906632115764,0.7796324809066585,0.725295695566362,0.6499002771299394,0.5849607971406752,0.7868075197348829,0.7285353320260202,0.792745933425231,0.7512736368563867
29,0.3239154064508735,0.3736421763896942,0.9602453513223617,0.958724892908527,0.7908510966379134,0.744489400617538,0.6632806663630438,0.6138221486922233,0.8115720157740546,0.8275514360397093,0.7909840030259774,0.7012292396637702
30,0.31938405469304226,0.3755839637690975,0.9616233325395428,0.9584125395744078,0.7940356743628861,0.7437099751926237,0.6672944250654002,0.6150504889026764,0.8085136999849414,0.7957708335691883,0.8007427116886514,0.7226586457221739
31,0.30588260683857027,0.3622888562179381,0.9638147197785925,0.9588419602763268,0.8083288777069967,0.7523609851637194,0.6892401290233018,0.625141284158153,0.8263379845951424,0.7914585288493864,0.811943244738657,0.7448867280637065
32,0.31235244314445826,0.3432151271450904,0.9612562460977523,0.9591940199175188,0.7983943297237647,0.766340684506201,0.674697396696591,0.6380650848150253,0.8166078646652034,0.7943270456406378,0.805747420817125,0.7641215564743165
33,0.2978829797051969,0.35189054401651504,0.9645704988573418,0.9576045217052582,0.8138507340775162,0.751122425640783,0.6961781656155821,0.6172916062416569,0.8314932687360732,0.8041540788066003,0.8164962542350175,0.7358004917060176
34,0.2928148903807656,0.38372683236675875,0.9638392964347464,0.9431691727330608,0.8101551510760041,0.7213867441300423,0.6924994565912934,0.587823823094368,0.8236250081023232,0.6779415886248311,0.81419139709629,0.8149354150218349
35,0.28413735305676696,0.3432436873835902,0.9655217655369492,0.9558568154611895,0.8238879828179468,0.7645296050656226,0.707168739594397,0.6373237232046742,0.8364634863177284,0.7302136714420011,0.8275929625894203,0.8278370182360372
36,0.28683068102500475,0.3429230836129958,0.9648477523053278,0.9569803053332914,0.8149009532615786,0.7684049250618104,0.69791835082359,0.6362802583363748,0.830746990979695,0.7590885085444297,0.8157568234400671,0.8118203541924877
37,0.2725729739568273,0.3306537888223125,0.9668914294633709,0.9604171418374584,0.8246762237099351,0.7841344369995978,0.7113199619973292,0.6585229616011342,0.8430540532362266,0.7806148490598125,0.8257741227013166,0.8176083795485958
38,0.2796055994561461,0.3281643630996827,0.9649335204577837,0.9611151910597279,0.8198492316926111,0.7753642066832511,0.7033425645261514,0.649307212521953,0.8238551951334124,0.7927506662184193,0.8359769765959412,0.7837853383633399
39,0.27113216003922164,0.34995364662139644,0.966627058435659,0.9601960547508732,0.8257280158214881,0.76844947953378,0.7118702638344686,0.6393439519789911,0.8346235659278807,0.7912586533254192,0.8320642932028067,0.7782666500537626
40,0.2611541829881121,0.37850638791438074,0.9688888299660604,0.9558180532147807,0.8361640206125917,0.7463443644585148,0.7264063739385761,0.6117433972897068,0.8471976313434664,0.7720494395302188,0.8387731582414909,0.7583535015583038
41,0.2634546881938567,0.37127749621868134,0.9682817615446497,0.9594914009494167,0.8366453347147488,0.7487775981426239,0.726848060723211,0.6217024397225149,0.8547106634397976,0.8163880854845047,0.8344911305142231,0.7183075662582151
42,0.25313395170159025,0.3141156696984845,0.9689310417800653,0.9587293651796156,0.8386856009725665,0.776523353592042,0.7301653298686762,0.6533904589952961,0.850137571086649,0.7766043803384227,0.8412440792947519,0.801163504200597
43,0.25343171641474865,0.33359482187417244,0.969833248951396,0.9599903072080305,0.8434209774752133,0.7743368206485626,0.7354492540242242,0.6519575210348252,0.8513419266606941,0.7812440799128625,0.8467089186926358,0.7933594286441803
44,0.251553085861636,0.30234867334365845,0.9709720298892162,0.9635058987525201,0.8448112768227937,0.792527832331196,0.7392187428767564,0.6720853164311378,0.8533965464009613,0.8091961356901354,0.8500293710681258,0.8004412910630626
45,0.25382524325710826,0.34162122299594266,0.9693177645323706,0.9545882440382435,0.8435875944426803,0.7668041798376268,0.7362211759461731,0.6384969449812367,0.856939043177933,0.7129273212725117,0.8443069858629195,0.8618613866067701
46,0.25858927438737916,0.3094631041730604,0.9680861801397606,0.9631163900898349,0.8427683461884983,0.7858498913626517,0.7352422146035023,0.663309611139759,0.8493619231415577,0.8190192061085855,0.8484813302266793,0.7791906989389851
47,0.24395266040915348,0.32126919588735026,0.9703309106045082,0.9605745711634236,0.8474749654042916,0.7843334415266591,0.7416572128651572,0.6585969751881015,0.8637861878168388,0.7668277188654868,0.8432897876520626,0.8331689786526465
48,0.2548494307843388,0.3366045067387243,0.9695930793637135,0.9583548672737614,0.8418964763156703,0.7606076079030191,0.73467754218422,0.6341455304814924,0.8512997524660142,0.7761309579495461,0.8462925993028234,0.7701740361029102
49,0.22277849399652638,0.29915638412198714,0.9732280793737192,0.9638069733496635,0.8598593028842426,0.798178187301082,0.7596049958565196,0.6770455270044266,0.8697041365943972,0.819920624456098,0.8614392869296621,0.8008776182128537
50,0.24604958338571375,0.2738656343952302,0.9707147879678695,0.9667291545098827,0.8393505166788571,0.8177238443205433,0.7321263637210502,0.7056445239051696,0.8528088428935067,0.810471442437941,0.8404385642927201,0.8467631993755218
51,0.2230485591609947,0.29093187566726436,0.9734000534307762,0.9617660276351436,0.8577639809885963,0.7984297227474951,0.7581472731516009,0.6779786636752467,0.8649803412253739,0.7758178412914276,0.8603503694299792,0.8483169607577785
52,0.21449698599391295,0.29942835963541464,0.9744303969086193,0.9622242835260206,0.8675824701786041,0.7941872342940299,0.7712500305449377,0.6728026203570827,0.8693251797898871,0.8070459779231779,0.8756241793515253,0.805764292517016
53,0.22329954277785097,0.3026161739422429,0.9724234596627658,0.9611164619845729,0.8602229327451988,0.7925602293783619,0.7613628338106343,0.6757099051629344,0.8704853824904708,0.7842773093331245,0.8611752041539208,0.8320328742265701
54,0.23515398788159012,0.3057734677868505,0.9718443448426294,0.9646939096912261,0.8542469109668106,0.7943765021139576,0.7522835795019494,0.6778071517905881,0.863570219180623,0.8248667486252323,0.8568683659932652,0.7920888268178509
55,0.22856802291801717,0.28237006837321865,0.9726077845839204,0.9635531517767137,0.855896534001241,0.8049073844186722,0.7546872240109522,0.6889095224680439,0.8625028079650441,0.804229897837485,0.8596347695002791,0.8297479344952491
56,0.21760258170180632,0.30772950283942685,0.9732081929191214,0.9628641278513016,0.861414980204379,0.8031449298704824,0.7612175350306464,0.6845238795203548,0.8667347013461785,0.7963625615642916,0.8663590110716273,0.8370963969538289
57,0.20751201978228132,0.29738448367964837,0.9758733217833472,0.9663663064279864,0.8701401113486681,0.8100041516365544,0.7749221124609963,0.6969895045603475,0.8825296718077581,0.8372590022702371,0.8678266352317372,0.8079443708542855
58,0.2233466976856599,0.2973600020331721,0.9736527302226082,0.9614926403568637,0.8620576159875901,0.7952259836658355,0.7640436611703185,0.6717927302083662,0.8703083684209918,0.773217418501454,0.8638646671029387,0.8446304586625868
59,0.22080722518387388,0.28174278933194374,0.972952639470335,0.9651572108268738,0.8615552616901085,0.8097294569015503,0.7625229847235758,0.6909851047300524,0.866048528767023,0.8238545079385081,0.8674130395787661,0.8090572991678792
60,0.21905553316483733,0.2685672797022327,0.9745499345122791,0.965391303262403,0.8623777847798144,0.8212881857349027,0.7652819611010004,0.7075799347892884,0.8733517554451208,0.8005559742450714,0.8623850433552851,0.8581127062920602
61,0.20969320198551553,0.29821575649323,0.9750266465984407,0.9657976704259073,0.8717864077599322,0.8021262374616438,0.778383445544321,0.6861095707262715,0.8784042777585201,0.8259913382991668,0.8735893143982184,0.7981913349320812
62,0.20836471332634082,0.2878083985659384,0.9751725118668353,0.9678348014431615,0.8691436296603718,0.8102183428502852,0.7746149689936247,0.6973438455212501,0.8797283455973766,0.8648318417610661,0.868609370999649,0.784570854998404
63,0.19437167940081143,0.2621485655826907,0.9765880459644756,0.9676229415401336,0.8822730071231967,0.8232019716693509,0.7927772099854516,0.7113503381129234,0.8888866534975709,0.8260521965642129,0.8830525972804085,0.8345833334230608
64,0.18865178091848483,0.2929702086314078,0.9773594277804015,0.9689201847199471,0.8835731207347307,0.8208587986807669,0.7952581294735924,0.7102292112765773,0.8926390130988887,0.8501053394809845,0.8813113387002319,0.8154927477721245
65,0.189094643612377,0.29439552536895197,0.9777497463538999,0.9666913344014075,0.8832903704682334,0.8124974475752923,0.7941077341798877,0.6964809538856629,0.8902277404167613,0.8224345676360592,0.8813797157318866,0.826189394920103
66,0.21372962920147864,0.2703578294284882,0.9743376247218398,0.9658189185204045,0.8672276652250134,0.8180715653204149,0.7705109498051347,0.7033132026272435,0.8763154471506838,0.8032555214820369,0.8675034642219543,0.8505450669796236
67,0.2034063644585062,0.28039451472220883,0.9754144949991195,0.9693539930928138,0.8737866350861846,0.8243794835382893,0.7810505953479986,0.7142241914426127,0.8809091429241368,0.8628846272345512,0.8754119008290963,0.8094399475282238
68,0.191281438362403,0.2647178932543724,0.9770397749103483,0.9677703611312374,0.8796292558068135,0.823796522232794,0.7898597560945104,0.7129755423915002,0.8879051540718704,0.8393108258324284,0.8788280071782284,0.830981102681929
69,0.19710032403713368,0.28656280136877493,0.9766750335693359,0.9679331221888142,0.8785709269711228,0.8107596453159086,0.7881738956345886,0.6990495175123215,0.883552374654129,0.8846605612385657,0.8817774365182782,0.7703162604762662
70,0.20244011350098204,0.2828749468730342,0.9754983870709528,0.9647517877240335,0.8751129503132867,0.8117677780889696,0.7832671071662277,0.6959886320175663,0.8814114581366055,0.7886618068141322,0.8763170950725431,0.8577424345477935
71,0.1798462926975039,0.297637733720964,0.9784320456082704,0.9635433073966734,0.8885008678084514,0.7986971572522195,0.804067642718065,0.678908095725121,0.898872539156773,0.8088619478287236,0.8846153572934573,0.8164616847230542
72,0.20508121015107045,0.35304039284106226,0.976308416147701,0.9582109355157421,0.8800363643247573,0.7670251505990182,0.789712049922005,0.6349089405229015,0.8884677139462017,0.771023856055352,0.8789101125764065,0.8010165825966866
73,0.22520075530790892,0.2674762044222124,0.9718772387895428,0.9688214121326324,0.8547634257644904,0.818505778428047,0.7545931138953225,0.7068266291772166,0.8609152397171396,0.8561806851817716,0.8622637608500777,0.8080871855058978
74,0.19063514409983745,0.27154137458532085,0.9782074162217437,0.9690146907683341,0.8847541042038651,0.826024119892428,0.7981506825470533,0.719318181757004,0.8917534639600848,0.8532387556568268,0.8842495679855347,0.8211742168472659
75,0.17875305025792512,0.26268398713681007,0.9788399680716092,0.9641516497058253,0.887563624342934,0.8211325503164723,0.801800051673514,0.7055733963366477,0.8933557887546352,0.7910748335622972,0.887646779662273,0.8689146234143165
76,0.18393297444601528,0.2844905016883727,0.9780346604644276,0.9645770076782473,0.8868337180770811,0.8084684648821431,0.8005055946404817,0.6943071080792335,0.8979269896374374,0.8025237860218171,0.882073885593258,0.8416821600929383
77,0.20945478090253034,0.29679988012198477,0.974618817939133,0.9675236363564769,0.8679135002073695,0.8101553234361833,0.7733283936977386,0.6976076172244164,0.8728538983669437,0.8371592087130393,0.8745581444169654,0.8116103944278532
78,0.17663531274092,0.2805053324949357,0.979531647729092,0.9656498412932119,0.8919354515974639,0.806416699001866,0.8089181966468936,0.6914732912855763,0.8987904918975518,0.816270976297317,0.8905989542359212,0.8159083998011004
79,0.1756978675600935,0.26198170310066593,0.9793923800108862,0.9679227855897719,0.893769950163169,0.8216705677970764,0.8107088452479878,0.7150055992026483,0.8982228245891508,0.8324578221767179,0.8941088504478579,0.8323181314814475
80,0.1745088149900319,0.25404359496408896,0.9790154128778176,0.9670025398654323,0.8901824179242869,0.8290249782223855,0.805880183323485,0.7197059248724291,0.8966878344778155,0.7933296301672536,0.8893786380525495,0.8843381145308095
81,0.16425295656577485,0.2543991510906527,0.9804736590776287,0.9676139585433468,0.8974606023460138,0.8187940937857474,0.8168112015137907,0.7098022949311041,0.9061347676105187,0.8333056184553331,0.8936531729385501,0.832399191394929
82,0.1680946927212301,0.2510506505927732,0.9799252807116899,0.9702191506662676,0.8929948718821417,0.8290819400741208,0.8105360337945281,0.723470087012937,0.9008522458740922,0.8398631070890734,0.891656588824069,0.837788523204865
83,0.16572199511479158,0.25095790192004175,0.9807656084904905,0.9698653682585685,0.9004217816180871,0.8318430204545298,0.8220398328343376,0.7234708166891529,0.9041833936190996,0.829474639508032,0.8998416022199099,0.851758086873639
84,0.19023489048246478,0.28634841403653544,0.97749975861096,0.9665089268838206,0.8818139409432646,0.8125033320919159,0.7939321647902005,0.6985692997132579,0.8899104460829594,0.8276343807097404,0.882995105180584,0.8253277155660814
85,0.1825017294556391,0.25567716984979566,0.9780851895691919,0.9694731927687122,0.8861571853278113,0.8213124880867619,0.7986918844160487,0.711714941647745,0.895536862435888,0.8623106566167646,0.8840754129847542,0.804600324361555
86,0.1727322034659933,0.24879704103354486,0.9798232219258293,0.970718301111652,0.8911306755464585,0.8332122891179977,0.8078633261020066,0.7299275311731523,0.8962941455547927,0.8504503350104055,0.8926902867731501,0.8399708097980868
87,0.1539311951301137,0.2197383411468998,0.9818366629178407,0.9728823419540159,0.9073783012687183,0.850832502688131,0.832022386984747,0.750804877088916,0.9116543252937129,0.8592546505312766,0.906121952611892,0.851586167850802
88,0.16406492382043697,0.2726351323146974,0.9806647691570345,0.966751221687563,0.8988187151854156,0.8150092824812858,0.8196765939231778,0.7028391366043398,0.9030790802885275,0.8143419075396753,0.8983130347533305,0.8395730699262312
89,0.1736615514535396,0.269523276917396,0.9787577332043257,0.9664889516368989,0.8926188222697524,0.8168094062036083,0.8102381334441607,0.706105807135182,0.8981915763655647,0.8049973932004744,0.8923264043252976,0.8566019150518602
90,0.17422784168700703,0.2532179050387875,0.9794540092593333,0.970398401060412,0.8912788351051143,0.8378409647172497,0.8080607547623212,0.7336589463295475,0.8996947827886362,0.8563109636306763,0.8897234724193323,0.8378273719741453
91,0.15154672505669906,0.22422340464207433,0.9819803706935195,0.9739424586296082,0.9085924381115398,0.85108712796242,0.834182647408032,0.7551229894161224,0.9153823251606988,0.8817651771729992,0.9051342831283319,0.8373159179764409
92,0.14960965587467442,0.2654906278175692,0.9826842761430584,0.969254893641318,0.9092265049942204,0.8269816117901956,0.8359527670946277,0.7236075242680888,0.9121972854997291,0.8577464895863687,0.909499570483067,0.8238233563400084
93,0.16455513754951173,0.26326645598296194,0.9807598239085713,0.9688536947773349,0.8997800101022251,0.8235283445927405,0.8208609506732127,0.7139229534133789,0.9024462225984354,0.8582923325800127,0.9012159583021383,0.8146083845246223
94,0.17637617342540476,0.260955443305354,0.979090268494653,0.9673352395334551,0.8903743375520237,0.8239006246289899,0.8063973926129888,0.713623043029539,0.9012003926957239,0.8237231171900227,0.8859017305686826,0.8480690611946967
95,0.15932786104376198,0.25424049914844576,0.9806898773693647,0.9704035693599332,0.900088580905414,0.8328266643708752,0.8221386942218561,0.7272004119811519,0.9023982437907673,0.848560058301495,0.9035382940143836,0.8384358969426924
96,0.15761806901361122,0.2594055086374283,0.981516040739466,0.9715935895519872,0.8998758436226454,0.8366008823917758,0.8214700918217175,0.7329747994099894,0.9057906475223478,0.8666818488028741,0.8982073620694583,0.8266399291253859
97,0.14805508215652138,0.24424771964550018,0.9822075953249072,0.9733349373263698,0.9101242383972543,0.8447454715928724,0.8368787535878478,0.7459678342265468,0.9126882758296904,0.8767429013406077,0.9113766067340726,0.8391427907251543
98,0.15114069846077044,0.24527355860317906,0.9819667691090068,0.9707237155206742,0.907037433542189,0.8400806419311031,0.8331050985172147,0.7367748012465816,0.9106483982234704,0.8331600379559302,0.9094990516295198,0.8671488463878632
99,0.17173785270481814,0.2999468323203825,0.9803421458259958,0.9690808115466949,0.897872337063805,0.8133222451133113,0.818295093833423,0.7045385255928962,0.8989925780257241,0.8803948683123435,0.9025616894979946,0.7733075320720673
100,0.1569716843669532,0.23182361212468916,0.9819519480720895,0.9754108709673728,0.904513882808998,0.8613940362007387,0.8285426463260025,0.7630241465183997,0.9080091436378291,0.8898277917215901,0.905523708609284,0.8457744111937862
